sap;descricao;unidade;preco_unitario
210440;"JUNTA;CAIXA COTOV DISJ OLEO GE";UN;0.0
210441;HASTE LEVANT DSJ GE 454A829P2;UN;0.0
210442;BOBINA DSJ MCGRAW CAT M-2425;UN;0.0
210443;BOBINA DSJ MCGRAW CAT FB-9190;UN;0.0
210444;BOBINA DSJ MCGRAW CAT 2427;UN;0.0
210445;NIVEL OLEO CGE 169A1555PT1;UN;0.0
210446;RELE CGE HGA397L569GR2 P/DISJ;UN;0.0
210447;RELE CGE HGA215A9034GR3 P/DISJ;UN;0.0
210448;RELE FECHAMENTO MITSUBISHI 753;UN;0.0
210449;TUBO E PISTAO DSJ AR 15KV CGE;UN;0.0
210450;RELE X WHSE 766A483G01;UN;0.0
210451;RELE X WHSE 764A550G03;UN;0.0
210452;TERMOSTATO WHSE 127A917H01;UN;0.0
210453;ENGATE RETENC. WHSE 702C781H01;UN;0.0
210454;CRUZETA DSJ WHSE 20B5355G05;UN;0.0
210455;MANCAL DSJ OLEO WHSE 1514817;UN;0.0
210456;MOLA ACELERACAO WHSE 1648775;UN;0.0
210457;MOLA AMORTECEDOR WHSE 685075;UN;0.0
210458;CAMARA ARCO DSJ WHSE GM-4A;UN;0.0
210459;RESISTOR P/DISJ C WHSE GM-4A;UN;0.0
210460;TC BUCHA WHSE 388P715G01 P/DSJ;UN;0.0
210461;VALV.SEGUR.WHSE PM5162B2M225;UN;0.0
210462;MOLA MEC OPER WHSE 22D8751H07;UN;0.0
210463;CORTA-ARCO CHIFRE FIXO EASTERN;UN;0.0
210464;BIELA ISOL DELLE 464298-03;UN;0.0
210465;GAXETA SECC SF6 DELLE 2444722;UN;0.0
210466;"ADAP TERM;CH SEC;LIGA COBRE";UN;0.0
210467;CRUZETA P/CHAVE SECCIONADORA;UN;0.0
210468;SUPORTE CHAVE MOTORIZADA 138KV;UN;0.0
210469;BUCHA 15 KV, 1250 A, P/TRAFO.;UN;0.0
210470;BUCHA PARTE PORCELANA 411586;UN;0.0
210471;BUCHA PORC WHSE 317048-A;UN;0.0
210472;BUCHA B/BOVERI DES 84100440035;UN;0.0
210473;BUCHA RTF-36/1000 P/TRAFO FORC;UN;0.0
210474;BUCHA STEATITE DES A16584;UN;0.0
210475;BUCHA CONDENS CWHSE OFP H67174;UN;0.0
210476;BUCHA SANTANA 25F/630 15KV;UN;0.0
210477;BUCHA PORC.CGE TIPO L 1310-1;UN;0.0
210478;ISOLADOR PORC P/BUCHA 15KV;UN;0.0
210479;BUCHA WHSE DES.11B1748GR1 15KV;UN;0.0
210480;BUCHA CONDENSIVA CWHSE H-91881;UN;0.0
210481;BUCHA TERMI WHSE TIP.S 1608466;UN;0.0
210482;BUCHA TERMI 568692, DES 661200;UN;0.0
210483;BUCHA TERMI DES 1512142, 40KV;UN;0.0
210484;BUCHA TERMI DES 1512140, 20KV;UN;0.0
210485;BUCHA TERMI DES 1512141, 20KV;UN;0.0
210486;BUCHA TERMI GE DES CF3155039;UN;0.0
210487;BUCHA TERMI DES. GECF-3317299N;UN;0.0
210488;BUCHA TERMI.GE.DES.3206515N;UN;0.0
210489;BUCHA BT COEMSA P/TRAFO FORCA;UN;0.0
210490;BUCHA TRAS.1200A DSJ SOPRO-MAG;UN;0.0
210491;BUCHA DIANT 2KA DSJ SOPRO-MAG;UN;0.0
210492;BUCHA TRAS.1200A DSJ SOPRO-MAG;UN;0.0
210493;BUCHA DIANT.1200A DSJ SOPR-MAG;UN;0.0
210494;"REATOR LAMP VAPOR MERC;250W";UN;0.0
210495;"TRANSFORMADOR CORRENTE; 15 KV; 15X30-5";UN;0.0
210496;BUCHA PORC 2KA 13.8KV GE;UN;0.0
210497;CONTATO MOVEL PRINC.P/DISJ.SF6;UN;0.0
210498;CONTAC EST ARCO,CGE 123A8559G1;UN;0.0
210499;CONTATO MOVEL ARCO P/DISJ.IGE;UN;0.0
210500;CONTATO FIXO PRINC.P/DISJ.SF6;UN;0.0
210501;BOBINA FEC/AB.DSJ ITE 15HK500;UN;0.0
210502;MOLA REST.SUP DSJ,GE 0137A9252;UN;0.0
210503;MOLA LINGUETA GE EST BL 13,8KV;UN;0.0
210504;MOLA P/DISJ A AR 1200A, 13KV;UN;0.0
210555;CONTATO MOVEL PRINC.DISJ.WHSE-;UN;0.0
210556;MOLA VALV PILOTO HBN-22672-621;UN;0.0
210557;CONTATO MOVEL 600A 40KA 138KV;UN;0.0
210558;TRANSFORMADOR CORRENTE IRME-36;UN;0.0
210559;TUBO FENOLIT.DES SESET-O-0425P;UN;0.0
210560;TUBO FENOLITE 3/16X5/16 POL;UN;0.0
210561;TUBO FENOLITE 53X70X1000 MM;UN;0.0
210562;TB FIBRA 1.3/8 D.E.X1.1/8 D.I.;UN;0.0
210563;CONTADOR DESCARGA ASEA TXA;UN;0.0
210564;CHAVE WHSE TIPO W, NO 1645881;UN;0.0
210565;CHAVE WHSE W-2, NO.508A468GO1;UN;0.0
210566;CHAVE WHSE W-2,NO.505A712GO1;UN;0.0
210567;VACUOMETRO PONTEIRO 0/760MM HG;UN;0.0
210568;CHAVE WHSE TIPO W, 1481698-A;UN;0.0
210571;CHAVE WHSE TIPO W,S.O.WS14320Y;UN;0.0
210585;RESISTOR GWS-220V, 150;UN;0.0
210586;CONTATO MOVEL P/CHAVE COMUTADO;UN;0.0
210587;CONTATO FIXO P/CHAVE COMUTADOR;UN;0.0
210588;CONTATO FIXO P/CHAVE UDTLA;UN;0.0
210589;CONTATO CH.DESV. COMUT,D21000E;UN;0.0
210590;CONTATO FIX COMUT,MR022537-02;UN;0.0
210591;CONTATO ARCO COMUT,GE LRT 65;UN;0.0
210592;CONTATO COMUT, 8380576 P.21;UN;0.0
210594;CONTAC EST ARCO P/DSJ 10DHE50M;UN;0.0
210596;RELE ABERTURA MITSUBISHI 754;UN;0.0
210598;TP BUCHA WHSE PBA-2 DISJ GM-4A;UN;0.0
210601;BUCHA DES.3-TF/7-0140N 15KV;UN;0.0
210603;RELE P/SIST.SCHRACK RL 205 110;UN;0.0
210604;RELE AJUS VOLT WHSE 3152A50H02;UN;0.0
210605;RELE REG TENS MCGRAW B292057;UN;0.0
210606;BUCHA SANTANA 25F/630 15KV;UN;0.0
219492;BUCHA TRAS.1200A DSJ SOPRO-MAG;UN;0.0
220000;LONA FREIO P/PLANO INCLINADO;UN;0.0
220001;MOITAO 3 P/CORDA MANILA 3/8;UN;0.0
220002;TUBO LATAO 3/8 X 5/16 X 1/32;UN;0.0
220003;CHAPA, FINA, ACO,0,45MM,1M,2M;UN;0.0
220004;CHAPA,FINA,ACO, 1500MM,1.20M2M;UN;0.0
220005;"CHAPA FINA;LAM QUENTE;4,76MM";UN;0.0
220006;"CHAPA GROSSA;LISA;ACO;1/2POL";UN;0.0
220007;"CHAPA FINA;LAM FRIO;ZINC;NR.24";UN;0.0
220008;"CHAPA FINA;LAM FRIO;ZINC;NR.19";UN;0.0
220009;PERFIL U ACO 0,220X2,1/4X8 POL;UN;0.0
220010;TUBO AL D50S-T6, 1,1/2POL TPS;UN;0.0
220011;TUBO LATAO 7/16 DE X 1/8 POL;UN;0.0
220012;TUBO LATAO S/COSTURA 4 DIA;UN;0.0
220013;TUBO COBRE S/COST 1IN;UN;0.0
220014;TUBO ACO DOCE GALV 1/2 DIN2440;UN;0.0
220015;TUBO ACO GALV 1IN S/COSTURA;UN;0.0
220016;TUBO ACO DOCE GALV 1.1/4POL;UN;0.0
220017;"TUBO PVC RIGIDO;1.1/2POL;ROSC";UN;0.0
220018;"TUBO PVC RIG; 3/4POL ROSC";UN;0.0
220019;"TUBO PVC RIGIDO;2POL;ROSCAVEL";UN;0.0
220020;"TUBO ACO;DIN 2440;C/C;DN 2 POL";UN;0.0
220021;TUBO ACO INOXID. 13,72MM D.E.;UN;0.0
220022;LUVA FE MALE GALV,2POL,R. AMER;UN;0.0
220023;LUVA FE MALE GALV, 6POL,R.AMER;UN;0.0
220024;VALV GLOBO LATAO 1.1/2, 125LBS;UN;0.0
220025;VALVULA LAT ALIVIO 1,1/2POL;UN;0.0
220026;VALVULA GAVETA 300 PSI 1/4 IN;UN;0.0
220027;VALV GLOBO ACO 3/8IN, 600PSI;UN;0.0
220028;VALVULA GAVETA 300 PSI 1/2 IN;UN;0.0
220029;VALVULA P/INDICADOR NIVEL OLEO;UN;0.0
220030;VALVULA SEGURANCA BRONZE 2POL;UN;0.0
220031;VALV ANGULO LATAO 3/8, 150LBS;UN;0.0
220032;VALV GAVETA CUNHA FE,2, 125LBS;UN;0.0
220033;VALVULA LAT ALIVIO 1POL;UN;0.0
220034;VALVULA GAVETA 250 PSI 6IN DIA;UN;0.0
220035;VALVULA GAVETA 125 PSI 3IN DIA;UN;0.0
220036;VALV GLOBO 1.1/2IN, 150PSI;UN;0.0
220037;VALVULA GAVET 600 PSI 1.1/2 IN;UN;0.0
220038;VALV AGULHA P/REGULADOR UNID C;UN;0.0
220039;VALVULA GAVET 125 PSI 1/2IN DI;UN;0.0
220040;VALVULA GAVETA 125 PSI 1.1/2IN;UN;0.0
220041;VALVULA GAVET 125 PSI 1.1/4 IN;UN;0.0
220042;VALVULA GAVETA 125 PSI 2 IN;UN;0.0
220043;VALVULA GAVETA LATAO 1 IN;UN;0.0
220044;VALV RETENCAO BZ 1IN R NPT/BSP;UN;0.0
220045;VALVULA GAVETA 250 PSI 2IN DIA;UN;0.0
220046;VALV LATAO 2POL;UN;0.0
220047;VALV ANGULAR 125 PSI 2.1/2 IN;UN;0.0
220048;VALV ANGULAR 300 PSI 3/8IN DIA;UN;0.0
220049;VALVULA GAVET 6 IN BAIXA PRESS;UN;0.0
220050;VALVULA GAVETA 300 PSI 3IN DIA;UN;0.0
220051;VALVULA GAVETA 125 PSI 2IN DIA;UN;0.0
220052;VALV GAVETA, FE, 2.1/2, 125WSP;UN;0.0
220053;VALV PURGA CORPO FE 4POL;UN;0.0
220054;VALV ANGULAR 125 PSI 4 IN DIA;UN;0.0
220055;VALVULA RETENCAO FE 8POL;UN;0.0
220056;VALVULA GAVETA 300 PSI 16IN;UN;0.0
220057;VALVULA GAVETA BRONZE 2-125LB5;UN;0.0
220058;VALVULA GAVET 600 PSI 1/2 IN;UN;0.0
220059;VALVULA GAVET ACO 600 PSI 1 IN;UN;0.0
220060;VALVULA GAVET 150 PSI 1.1/2 IN;UN;0.0
220061;VALVULA GAVETA 150 PSI 2IN DIA;UN;0.0
220062;VALVULA RETENCAO LAT 1/4POL;UN;0.0
220063;VALVULA RETENCAO LAT 3/8POL HO;UN;0.0
220064;VALVULA RETENCAO LAT 3/8POL OS;UN;0.0
220065;ANEL METAL DURO P/VALV 2POL;UN;0.0
220066;"PARAFUSO CAB. SEXT.;1/2 X 1IN";UN;0.0
220067;"PARAFUSO CAB SEXT;1/2X3.1/2POL";UN;0.0
220068;"PARAFUSO SEX;AÇO ZINC;1/2X1 1/2X8 1/2PO";UN;0.0
220069;PORCA SEX ACO CARB 5/16-18FIOS;UN;0.0
220070;PORCA SEX ACO GALV 5/8-11FIOS;UN;0.0
220071;PORCA SEGURANCA PARAF 1/2-13F;UN;0.0
220072;"PARAFUSO;CAB.RED;AÇO;N8;1.3/4;P/MADEI";UN;0.0
220073;TARUGO SOL BRONZE 3POLX500MM;UN;0.0
220074;ROLAM ESFER REF SKF E8 E OUTRO;UN;0.0
220075;ROLAMENTO ESFERAS 17X47X14MM;UN;0.0
220076;ROLAMENTO ESFERAS 17X40X12MM;UN;0.0
220077;ROLAM ESFER 30 X 72 X 19MM;UN;0.0
220078;ROLAMENTO ESFERAS 35X80X21MM;UN;0.0
220079;ROLAM ESFER 40 X 90 X 23MM;UN;0.0
220080;GAXETA ASBESTO 1/16POL ESPES;UN;0.0
220081;GAXETA QUAD 1/4POL QUALIDADE A;UN;0.0
220082;GAXETA QUADRADA 5/8POL LINHO;UN;0.0
220083;"GAXETA;ENSEBADA;QUAD;7/8POL";UN;0.0
220084;GAXETA QUADRADA 1POL GRAF;UN;0.0
220085;"PLASTICO;TERREIRO;ROLO C/100M";UN;0.0
220086;CORDA MANILHA DIA. 3/8POL;UN;0.0
220087;"CORDA MANILHA;TORCIDA;1 1/2POL";UN;0.0
220088;BORRACHA LENCOL, 1/4POL X 95CM;UN;0.0
220089;OLEO P/TURB.HIDRAUL.ISO VG 32;UN;0.0
220090;OLEO P/TURB.HIDRAUL.ISO VG 68;UN;0.0
220091;OLEO HIDRAULICO ISO VG 150;UN;0.0
220092;OLEO SIST.HIDRAULICO ISO VG100;UN;0.0
220093;"ÓLEO LUBRIFICANTE INDUSTRIAL;GRAU ISO 6";UN;0.0
220094;LIQUIDO ANTI-FERRUGINOSO;UN;0.0
220095;SOLVENTE SEG.EQTO.ELETRICO;UN;0.0
220096;TAMBOR ACO USADO BOM EST VAZIO;UN;0.0
220097;"BANDEIRA;SIN;TREV.REFL;2;VERM";UN;0.0
220098;BUCHA CONDENS.46KV 800A TRAFO;UN;0.0
240000;RELE PILOTO,WHSE HCB EST805316;UN;0.0
240001;RELE SOBREC,IAC,GE 12IAC55B14A;UN;0.0
240002;RELE DIREC, CGE CEY 12CEY51A3D;UN;0.0
240003;RELE TEMPO TD-5EST.293B301A13A;UN;0.0
240004;RELE SOBRECOR,WHSE CR8 1875579;UN;0.0
240005;RELE SOBREC GE 12IAC53B803A;UN;0.0
240006;RELE SOBRECOR., GE 12IAC55B17A;UN;0.0
240007;RELE SOBREC,GE MOD.12PJC31D56A;UN;0.0
240008;RELE SOBREC CO8 WHSE292B606A31;UN;0.0
240009;RELE SOBREC WHSE EST644B600A56;UN;0.0
240010;RELE SOBREC WHSE SC EST1962608;UN;0.0
240011;RELE IMP GE CFZ MOD 12CFZ11E1A;UN;0.0
240012;RELE SOB/SUBT CV6 WHSE 1875522;UN;0.0
240013;RELE SOBREC,SC,WHSE EST1962471;UN;0.0
240014;RELE SOBREC GE HNC 1F 0,5-4,0A;UN;0.0
240015;RELE SOBREC CO-2, WHSE 1875221;UN;0.0
240017;RELE SUBFREQ GE 12SFF22A1A;UN;0.0
240019;RELE SOBREC,CO-8, WHSE 1956950;UN;0.0
240020;RELE SOBREC, GE IAC 12IAC53A2A;UN;0.0
240021;RELE AUXILIAR GE 12HEA61C246;UN;0.0
240022;RELE AUXILIAR CGE 12HGA17H;UN;0.0
240023;RELE SOBRET,CV5,WHSE 1875512;UN;0.0
240024;RELE AUXILIAR GE 12HFA54E187H;UN;0.0
240025;RELE AUXILIAR WHSE 1342929;UN;0.0
240026;RELE DIREC,GE JBCG 12JBCG51K6A;UN;0.0
240027;RELE P/PAINEL GE 12SAM11A22ATF;UN;0.0
240028;RELE TEMPO GE SAM 12SAM98C32A;UN;0.0
240029;RELE DIREC, GE MOD 12CEY51A11D;UN;0.0
240030;CARTA GRAFICA VOLTMET YOKOGAWA;UN;0.0
240031;RELE SOBREC C08 WHSE 1961557-A;UN;0.0
240032;RELE SOBREC,CO8,WHSE 1956505-A;UN;0.0
240033;RELE TEMPORIZ 125 VCC RXKB-1;UN;0.0
240034;RELE SOBREC,PJC, GE 12PJC11A3;UN;0.0
240035;RELE SOBREC,SC,WHSE EST1876053;UN;0.0
240036;RELE DE SUBTENSAO P/PAINEL;UN;0.0
240037;RELE SOBRETENSAO P/PAINEL;UN;0.0
240038;RELE AUXILIAR GE 12HGA11A69;UN;0.0
240039;RELE SOBRECORRENTE P/PAINEL;UN;0.0
240040;RELE DETETOR DEFEITO P/PAINEL;UN;0.0
240041;RELE SOBRECORREN WHSE 1876053;UN;0.0
240042;RELE SOBRECORREN WHSE 1876046;UN;0.0
240043;RELE SOBRECORREN WHSE 1962497;UN;0.0
240044;RELE DIRECIONAL GE 12CFPC13B7A;UN;0.0
240045;RELE INST 10A,GE MOD. PJC11M1A;UN;0.0
240046;RELE SOBREC,GE MOD.N12PBC11G;UN;0.0
240047;RELE SOBRECO,WHSE CO8 1956405A;UN;0.0
240048;RELE ANUNCIADOR 1A PAINEL ACO;UN;0.0
240049;RELE SOBRETENSAO,GE 12IAV51A1A;UN;0.0
240050;RELE SOBREC,CGE MOD 12PJC14C3A;UN;0.0
240051;RELE AUXILIAR CGE 12HGA11J66;UN;0.0
240052;RELE SOBREC C02,WHSE644B600A61;UN;0.0
240053;RELE SOBREC WHSE EST264C900A03;UN;0.0
240054;RELE SOBREC WHSE SC EST1956120;UN;0.0
240055;RELE SOBREC,CO2, WHSE. 1875232;UN;0.0
240056;RELE SOBC,CRP8,WHSE 644B600A59;UN;0.0
240057;RELE AUXILIAR WHSE 1963480;UN;0.0
240058;RELE SOBRECORR. EST.288B718A31;UN;0.0
240059;RELE SOBRECORRENT EST.1956641A;UN;0.0
240060;RELE CARRIER GE 12BCA11AV1A;UN;0.0
240061;RELE CARRIER GE 12BCA11V2A;UN;0.0
240062;RELE TEMPOR GE 12HGA17H63FG;UN;0.0
240063;RELE SOBREC,CO-8, WHSE 1875273;UN;0.0
240064;RELE SOBRET,CV-5,WHSE 1875512A;UN;0.0
240065;RELE SOBREC,CO-8, WHSE 1875276;UN;0.0
240066;RELE AUXILIAR GE 12HGA35A2;UN;0.0
240067;RELE RELIGADOR WHSE 1731439;UN;0.0
240068;RELE SOBREC C08 WHSE 1875266-A;UN;0.0
240069;RELE AUXILIAR CGE 12HGA11J52TF;UN;0.0
240070;RELE GE 12HEA61A P/PAINEL ACO;UN;0.0
240071;RELE ANUNCIADOR P/12 CIRCUITOS;UN;0.0
240072;RELE SOBREC,C08, WHSE. 1256525;UN;0.0
240073;RELE SOBREC,IAC,GE 12IAC53B47A;UN;0.0
240074;RELE WHSE WL, 422D949G12;UN;0.0
240075;RELE SOBREC WHSE EST691B666A50;UN;0.0
240076;RELE WHSE 1962364 P/PAINEL;UN;0.0
240077;RELE SOBREC,CO2, WHSE. 1962548;UN;0.0
240078;RELE SOBREC,GE PJC 12PJC11AV3A;UN;0.0
240079;RELE AUXILIAR WHSE 1878756;UN;0.0
240080;RELE SOBREC WHSE CO8 1962875-A;UN;0.0
240081;RELE AUXILIAR GE 12HGA17H52;UN;0.0
240082;RELE PILOT MCB,WHSE 292B930A10;UN;0.0
240083;RELE SOB/SUBT CV6 WHSE 1875522;UN;0.0
240084;RELE PILOT,PM23,WHSE290B114A25;UN;0.0
240085;RELE AUXILIAR WHSE 293B237A21;UN;0.0
240086;RELE TRIFASICO 5 AMPS GE CAG34;UN;0.0
240087;RELE GE 12HGA17D526 P/PAINEL;UN;0.0
240088;RELE SOBRECOR,SC,WHSE 1878397;UN;0.0
240089;RELE SOBREC,CGE MOD.12IAC53A3A;UN;0.0
240090;RELE SOBREC,CGE MOD.12IAC53B4A;UN;0.0
240091;RELE SOBREC,CGE MOD12IAC55B10A;UN;0.0
240092;RELE SOBREC,CGE MOD12PJC32D56A;UN;0.0
240093;RELE AUXILIAR GE 12HGA17H52F;UN;0.0
240094;RELE FASE/TERRA,GE 12PVD11C11A;UN;0.0
240095;RELE AUXILIAR WHSE 1342925;UN;0.0
240096;RELE SOBR.TIP.CGE.12PJC11AV2A;UN;0.0
240097;RELE DIREC.,GE EST 12CFPG16A7A;UN;0.0
240098;RELE SOBREC WHSE SC EST1878400;UN;0.0
240099;RELE OBREC,MITSUB. CO21 PD005;UN;0.0
240100;RELE SOBREC, GE IAC 12IAC53ATT;UN;0.0
240101;RELE SOBREC,C08,WHSE264C900A01;UN;0.0
240102;RELE SOBRECOR INEPAR IMID;UN;0.0
240103;RELE AUXILIAR CGE 12HGA11A67GF;UN;0.0
240104;RELE AUXILIAR CGE 12NGA15A24F;UN;0.0
240105;RELE DIST,KD10,WHSE 719B195A11;UN;0.0
240106;RELE SOBRECOR CGE 12CLPG12C17A;UN;0.0
240107;RELE AUXILIAR GE 12HEA61B238X2;UN;0.0
240108;RELE RELIGAM GE 12NLR21U1A;UN;0.0
240109;RELE AUXILIAR CGE 12HGA17G52G;UN;0.0
240110;RELE IMPED 115V 5A 60 C C/R AU;UN;0.0
240111;RELE TEMPOR GE SAM 125AM98C32A;UN;0.0
240112;RELE DIREC,GE CFPG 12CFPG16A1A;UN;0.0
240113;RELE P/PAINEL CGE 12SAM11B21A;UN;0.0
240114;RELE AUXILIAR GE 12HEA61A226X2;UN;0.0
240115;RELE SOBRET, GE IAV 12IAV51D1A;UN;0.0
240116;RELE DIREC, GE MOD. 12CEB52A4D;UN;0.0
240117;RELE SOBRET,GE TIPO 121AV51D2A;UN;0.0
240118;RELE CARR GE 12BCA215A9012G2;UN;0.0
240119;RELE DIREC GE JBCG 12JBCG51M2A;UN;0.0
240120;RELE BLOQUE, GE MOD.12CEB51A1A;UN;0.0
240121;RELE SOBREC,CO2,WHSE775B443A35;UN;0.0
240122;CHAVE RELE WHSE WL, 300P760G01;UN;0.0
240123;RELE AUX DISPAR GE 12HSA11C329;UN;0.0
240124;RELE SOBR 5.4-20V 60HZ 0,2-2.0;UN;0.0
240125;RELE DIFER, GE MOD. 12PVD21D1A;UN;0.0
240126;RELE TEMPORIZ GE 12SAM17G11A;UN;0.0
240127;RELE CARRIER GE 12NAA22L12;UN;0.0
240128;RELE SOBREC,SC,WHSE EST1878394;UN;0.0
240129;RELE SOBRECORRENTE, WESE HCB-1;UN;0.0
240130;RELE AUXILIAR WHSE TIPO PM-2;UN;0.0
240131;MILIAMP WHSE RC351,291B318A09;UN;0.0
240132;RELE AUXILIAR GE 12HEA61A222;UN;0.0
240133;RELE AUXILIAR WHSE 288B977A19;UN;0.0
240134;RELE AUXILIAR GE 12HGA11A66F;UN;0.0
240135;RELE SOBREC C02 WHSE 1962762-A;UN;0.0
240136;RELE SOBREC WHSE EST265C195A11;UN;0.0
240137;RELE SOBREC,CO8, WHSE. 1963120;UN;0.0
240138;RELE SOBREC,CO8,WHSE 1956526-A;UN;0.0
240139;RELE SOBRE/SUBT, WHSE. 1878738;UN;0.0
240140;RELE SOBRET, WHSE SV1 1096966;UN;0.0
240141;RELE AUXILIAR GE 12HGA11A;UN;0.0
240142;RELE SOBRET WHSE SV EST.26F453;UN;0.0
240143;RELE DIREC,GE MODELO 12JBCG51M;UN;0.0
240144;RELE AUXILIAR WHSE 22Y5291R500;UN;0.0
240145;RELE SOBREC,CO8,WHSE 1956405-A;UN;0.0
240146;RELE SOBREC,CO8,WHSE288B717A10;UN;0.0
240147;RELE DIFERENCIAL INEPAR DF2I;UN;0.0
240148;RELE SOBREC,IAC,GE MOD12IAC53B;UN;0.0
240149;RELE AUXILIAR GE 12HGA11A52G;UN;0.0
240150;RELE SOBREC,CO8,WHSE 1878943-A;UN;0.0
240151;RELE SOBRECORRENTE P/PAINEL;UN;0.0
240152;RELE SOBRECORRENTE 0,5-2,5A;UN;0.0
240153;RELE SOBRECORRENTE 0,5-2,5A;UN;0.0
240154;RELE AUXILIAR GE 12HGA11A69G;UN;0.0
240155;RELE SOBRECORRENTE P/ PAINEL;UN;0.0
240156;RELE SOBRECORRENTE 0,5-2A;UN;0.0
240157;RELE SOBRECORRENTE 0.5 - 2 A;UN;0.0
240158;RELE AUXILIAR GE 12HGA11A52;UN;0.0
240159;RELE AUXILIAR GE 12HGA11J66G;UN;0.0
240160;RELE RELIGAM WHSE S.O.37F606;UN;0.0
240161;RELE SOBRECORRENTE P/PAINEL;UN;0.0
240162;RELE AUXILIAR GE 12HGA17H52G;UN;0.0
240163;RELE AUXILIAR GE 12HEA61B;UN;0.0
240164;RELE DIRECAO CORRENTE P/PAINEL;UN;0.0
240165;RELE AUXILIAR WHSE 1343010;UN;0.0
240166;RELE SOBRECOR GE 12IAC55B14ATF;UN;0.0
240167;RELE CORRENTE GE 12PJC21A1ATF;UN;0.0
240168;RELE SOBRECORREN WHSE 1094830;UN;0.0
240169;RELE AUXILIAR WHSE 1162952;UN;0.0
240170;CARTA GRAF PAP ROLO 152MM LARG;UN;0.0
240171;CARTA GRAF PAP ROLO TARJA IND;UN;0.0
240172;CHAVE WHSE TIPO WL, 422D949G14;UN;0.0
240173;CARTA GRAF PAP ROL WHSE1093217;UN;0.0
240174;CARTA GRAF PAP ROL 6POLX90PES;UN;0.0
240175;VOLTIM WHSE UA251,N 291B496A21;UN;0.0
240176;AMPERIM CA DEM TERM SANGAMO AD;UN;0.0
240177;AMPERIM ESC BRANCO WHSE VA-251;UN;0.0
240178;AMPER CA 50HZ ESC 0-600A UA-25;UN;0.0
240179;AMPERIM INDICAD P/PAIN WHSE HA;UN;0.0
240180;VOLTIM/TEST.BIDDLE25,ENGRO 355;UN;0.0
240181;AMPERIM CA ESC 0-750A WHSE HA;UN;0.0
240182;AMPERIM PAIN ARDOS WHSE UA-251;UN;0.0
240183;AMPER IND PAIN AC 60HZ HARTMAN;UN;0.0
240184;VOLTIM GE AB-18 MODELO 13144YU;UN;0.0
240185;AMPERIM C/SHUNT,NIFE BM86X72HB;UN;0.0
240186;AMPERIM P/PAIN.CA WHSE HA;UN;0.0
240187;AMPER C 50HZ 0-300 WHSE UA-25;UN;0.0
240189;PENA(CJ) P/REG,GE GEF4115A N15;UN;0.0
240192;CARTA GRAF PAP ROLO 6POL(LARG);UN;0.0
240193;CARTA GRAF PAP ROL 9/2POL(LARG;UN;0.0
240196;AMPER QDO DIST 0-300A WHSE HA;UN;0.0
240197;BLOCO TESTE INSTRUMENTO PAINEL;UN;0.0
240198;"BLOCO TESTE;4 POLOS;P/INSTRUMENTO PAINE";UN;0.0
240199;CARTA GRAF PAP ROLO 87/8(LARG);UN;0.0
311946;ESCOV/MOL.P/OSC,TH.-CSF303.214;UN;0.0
333001;"VOLT/AMPERÍMETRO ALICATE;PORTÁTIL;DIG.";UN;0.0
361547;"LÂMPADA INCANDESCENTE;60W;130V";UN;0.0
391086;"LEITORA PROGRAMADORA;MEDIDORES DE BT";UN;0.0
401222;"JUNTA VEDAÇÃO;P/BARRAS BLD. C;D.ALSTHOM";UN;0.0
402783;CHAVE DIVERS COMUTADOR MR DI400;UN;0.0
402989;CAPACITOR WHSE 262B524H0B;UN;0.0
403040;CONJUNTO CONT F/M SPIG TIPO SR 300 138K;UN;0.0
403923;TRANSFORMADOR CORR DISJ WESTINGHOUSE 12;UN;0.0
404002;CONTATO MOVEL DISJ LIGHT C0141;UN;0.0
404007;MOLA CONT DISJ MITSUBISHI HBN22668357;UN;0.0
406069;EIXO EXCENT.M/D4-260017, B513/;UN;0.0
409041;RELE AUX;UN;0.0
409042;RELE CORRENTE SOBRECORRENTE;UN;0.0
409043;RELE CORRENTE SOBRECORRENTE;UN;0.0
409044;RELE CORRENTE SOBRECORRENTE;UN;0.0
411297;DERIVACAO DISJ.A AR 250VCC;UN;0.0
413172;TIRISTOR SKT/24-06 P/ RETIFICADOR;UN;0.0
413174;TIRISTOR SKT SEMIKRON SKT40/04C;UN;0.0
413391;HASTE SUSTENT DISJ MARINI DAMINELLI CAT;UN;0.0
600010;GAS IND O2;UN;0.0
600011;"NITROGENIO;COMERCIAL;PUREZA MINIMA 99,9%";UN;0.0
600012;GAS IND H2;UN;0.0
600013;GAS AR SINT SECO AR SINTETICO;UN;0.0
600014;"HEXAFLUORETO DE ENXOFRE;PUREZA MIN.99,9%";UN;0.0
600015;"NITROGENIO;ALTA PUREZA 99,997%";UN;0.0
600016;GAS COMERC AR;UN;0.0
600017;GAS IND AR;UN;0.0
600018;GAS COMERC C2H2;UN;0.0
600019;LOCACAO CILINDRO GAS COMUM;UN;0.0
600020;LOCACAO CILINDRO GAS ESPECIAL;UN;0.0
600021;"IMPRESSORA JATO TINTA; 720X720";UN;0.0
600022;LOCACAO CILINDRO GAS COMUM;UN;0.0
600023;LOCACAO CILINDRO GAS ESPECIAL;UN;0.0
600024;FERRAMENTA TESTE CORTE CABO 20-90MM;UN;0.0
600025;ALICATE AUTENT MARCACAO DAS FACES LISAS;UN;0.0
